status.success,status.httpstatuscode,statistics.pagetitle,statistics.pageurl,statistics.time,statistics.creditsremaining,statistics.allitemcount,statistics.totalelements,statistics.waveurl,categories.error.description,categories.error.count,categories.contrast.description,categories.contrast.count,categories.alert.description,categories.alert.count,categories.feature.description,categories.feature.count,categories.structure.description,categories.structure.count,categories.aria.description,categories.aria.count,status.error
TRUE,200,Home - SWCC-Southwest Virginia Community College,sw.edu,5.74,191,228,1062,http://wave.webaim.org/report?url=sw.edu/,Errors,3,Contrast Errors,13,Alerts,61,Features,29,Structural Elements,43,ARIA,79,
TRUE,200,Home - South Piedmont Community College,spcc.edu,5.63,190,143,840,http://wave.webaim.org/report?url=https://www.spcc.edu/,Errors,5,Contrast Errors,1,Alerts,10,Features,20,Structural Elements,46,ARIA,61,
TRUE,200,Home | Waterbury : Waterbury,waterbury.uconn.edu,3.72,189,104,616,http://wave.webaim.org/report?url=waterbury.uconn.edu/,Errors,1,Contrast Errors,9,Alerts,8,Features,6,Structural Elements,28,ARIA,52,
TRUE,200,Institute of Technology (IOT) Vocational Trade School & Career Training,iot.edu,4.02,188,256,1914,http://wave.webaim.org/report?url=www.iot.edu/,Errors,17,Contrast Errors,11,Alerts,27,Features,32,Structural Elements,95,ARIA,74,
TRUE,200,Home,uts.edu,3.92,187,122,789,http://wave.webaim.org/report?url=https://www.uts.edu/,Errors,12,Contrast Errors,36,Alerts,23,Features,7,Structural Elements,38,ARIA,6,
TRUE,200,"Pet Grooming School Fort Lauderdale, FL | Merryfield School",merryfield.edu,3.95,186,214,657,http://wave.webaim.org/report?url=https://www.merryfield.edu/,Errors,5,Contrast Errors,39,Alerts,15,Features,20,Structural Elements,39,ARIA,96,
TRUE,200,"City Pointe Beauty Academy | A Redken Premier Beauty School offering Cosmetology, Massage, Esthetics & Nail Tech classes with a full service salon open to the public, serving Webb City, Joplin and the Four-State Area. Cosmetology School, Esthetician School, Massage Therapy School.",citypointebeauty.com,2.75,185,64,404,http://wave.webaim.org/report?url=www.citypointebeauty.com/,Errors,16,Contrast Errors,1,Alerts,9,Features,3,Structural Elements,23,ARIA,12,
TRUE,200,Home - Ponce Health Sciences University,psm.edu,5.22,184,604,1759,http://wave.webaim.org/report?url=https://www.psm.edu/,Errors,1,Contrast Errors,12,Alerts,41,Features,15,Structural Elements,77,ARIA,458,
TRUE,200,Genesee Community College,genesee.edu,3.12,183,128,806,http://wave.webaim.org/report?url=www.genesee.edu/,Errors,8,Contrast Errors,21,Alerts,12,Features,20,Structural Elements,64,ARIA,3,
TRUE,200,Home | UC San Francisco -,ucsf.edu,3.02,182,526,1305,http://wave.webaim.org/report?url=ucsf.edu/,Errors,0,Contrast Errors,2,Alerts,19,Features,64,Structural Elements,95,ARIA,346,
TRUE,200,Emmanuel College,ec.edu,4.62,181,163,937,http://wave.webaim.org/report?url=www.ec.edu/,Errors,11,Contrast Errors,8,Alerts,45,Features,17,Structural Elements,76,ARIA,6,
TRUE,200,Pratt Institute,pratt.edu,3.52,180,204,1112,http://wave.webaim.org/report?url=https://www.pratt.edu/,Errors,9,Contrast Errors,1,Alerts,11,Features,35,Structural Elements,70,ARIA,78,
TRUE,200,"Helicopter Training - Mauna Loa Helicopters - Learn to Fly in Hawaii, USA",maunaloahelicopters.edu,5.22,179,369,1155,http://wave.webaim.org/report?url=maunaloahelicopters.edu/,Errors,4,Contrast Errors,11,Alerts,10,Features,6,Structural Elements,29,ARIA,309,
TRUE,200,Toledo Nursing School | Athena Career Academy,athenacareers.edu,5.32,178,93,879,http://wave.webaim.org/report?url=www.athenacareers.edu/,Errors,1,Contrast Errors,4,Alerts,33,Features,14,Structural Elements,38,ARIA,3,
TRUE,200,Home | American River College,arc.losrios.edu,5.53,177,922,2836,http://wave.webaim.org/report?url=https://www.arc.losrios.edu/,Errors,13,Contrast Errors,49,Alerts,199,Features,125,Structural Elements,162,ARIA,374,
TRUE,200,"Fort Sill, OK | Columbia College",ccis.edu/locations/fort-sill.aspx,4.53,176,308,1318,http://wave.webaim.org/report?url=www.ccis.edu/locations/fort-sill.aspx,Errors,6,Contrast Errors,13,Alerts,27,Features,30,Structural Elements,87,ARIA,145,
TRUE,200,Homepage - Union Theological Seminary,utsnyc.edu,4.83,175,192,2176,http://wave.webaim.org/report?url=utsnyc.edu/,Errors,24,Contrast Errors,12,Alerts,36,Features,1,Structural Elements,88,ARIA,31,
TRUE,200,Home | Pope St. John XXIII National Seminary,psjs.edu,4.52,174,220,1048,http://wave.webaim.org/report?url=www.psjs.edu/,Errors,17,Contrast Errors,8,Alerts,15,Features,10,Structural Elements,82,ARIA,88,
TRUE,200,Myotherapy Massage College | High-quality education and experience in the massage therapy profession,myotherapycollege.com,2.72,173,92,471,http://wave.webaim.org/report?url=myotherapycollege.com/,Errors,3,Contrast Errors,18,Alerts,15,Features,15,Structural Elements,31,ARIA,10,
TRUE,200,Baptist University of the Américas | Affordable. Biblical. Cross-Cultural.,bua.edu,3.92,172,82,578,http://wave.webaim.org/report?url=www.bua.edu/,Errors,3,Contrast Errors,4,Alerts,19,Features,9,Structural Elements,37,ARIA,10,
TRUE,200,"Health-Tech Institute of Memphis Memphis, TN",htim.edu,2.93,171,26,168,http://wave.webaim.org/report?url=www.htim.edu/,Errors,1,Contrast Errors,4,Alerts,13,Features,0,Structural Elements,8,ARIA,0,
TRUE,200,University of Detroit Mercy Home Page | University of Detroit Mercy,udmercy.edu,27.98,170,109,552,http://wave.webaim.org/report?url=https://www.udmercy.edu/,Errors,1,Contrast Errors,5,Alerts,33,Features,17,Structural Elements,27,ARIA,26,
TRUE,200,Home | Mysite,reflectionsacademyofbeauty.com,3.22,169,208,1252,http://wave.webaim.org/report?url=www.reflectionsacademyofbeauty.com/,Errors,1,Contrast Errors,35,Alerts,70,Features,10,Structural Elements,27,ARIA,65,
TRUE,200,Home,apexacademy2013.com,2.52,168,55,420,http://wave.webaim.org/report?url=https://www.apexacademy2013.com/,Errors,1,Contrast Errors,12,Alerts,20,Features,11,Structural Elements,9,ARIA,2,
TRUE,200,Home - East Georgia State College,ega.edu,4.92,167,1473,2861,http://wave.webaim.org/report?url=www.ega.edu/,Errors,2,Contrast Errors,32,Alerts,8,Features,144,Structural Elements,369,ARIA,918,
TRUE,404,GST BOCES | Home,gstboces.org/adulted/index.cfm,2.72,166,49,224,http://wave.webaim.org/report?url=www.gstboces.org/adulted/index.cfm,Errors,0,Contrast Errors,0,Alerts,1,Features,8,Structural Elements,14,ARIA,26,
TRUE,200,Charleston Southern University - Your Passport to Purpose,charlestonsouthern.edu,5.43,165,875,2131,http://wave.webaim.org/report?url=https://www.charlestonsouthern.edu/,Errors,7,Contrast Errors,12,Alerts,41,Features,24,Structural Elements,46,ARIA,745,
TRUE,200,Welcome to United Lutheran Seminary,unitedlutheranseminary.edu,2.12,164,160,379,http://wave.webaim.org/report?url=https://www.unitedlutheranseminary.edu/,Errors,6,Contrast Errors,7,Alerts,5,Features,14,Structural Elements,29,ARIA,99,
TRUE,200,Southwestern Oregon Community College - Southwestern Oregon Community College,socc.edu,6.93,163,206,1263,http://wave.webaim.org/report?url=www.socc.edu/,Errors,10,Contrast Errors,3,Alerts,43,Features,14,Structural Elements,51,ARIA,85,
TRUE,200,"Jefferson City, MO | Columbia College",ccis.edu/locations/jefferson-city.aspx,4.73,162,299,1300,http://wave.webaim.org/report?url=www.ccis.edu/locations/jefferson-city.aspx,Errors,6,Contrast Errors,11,Alerts,25,Features,31,Structural Elements,86,ARIA,140,
TRUE,200,"DePaul University | DePaul University, Chicago",depaul.edu,5.32,161,131,819,http://wave.webaim.org/report?url=https://www.depaul.edu/,Errors,5,Contrast Errors,5,Alerts,13,Features,23,Structural Elements,51,ARIA,34,
TRUE,200,Home | Howard Community College,howardcc.edu,8.43,160,157,1020,http://wave.webaim.org/report?url=www.howardcc.edu/,Errors,2,Contrast Errors,24,Alerts,40,Features,35,Structural Elements,46,ARIA,10,
TRUE,200,Holy Family University | Holy Family University,holyfamily.edu,3.92,159,145,660,http://wave.webaim.org/report?url=https://www.holyfamily.edu/,Errors,2,Contrast Errors,3,Alerts,14,Features,35,Structural Elements,58,ARIA,33,
TRUE,200,DCAD – A home for creators,dcad.edu,3.82,158,183,906,http://wave.webaim.org/report?url=www.dcad.edu/,Errors,19,Contrast Errors,18,Alerts,47,Features,12,Structural Elements,29,ARIA,58,
TRUE,200,"UND | Grand Forks, ND | University of North Dakota",und.edu,3.64,157,130,810,http://wave.webaim.org/report?url=https://und.edu/,Errors,6,Contrast Errors,1,Alerts,6,Features,20,Structural Elements,45,ARIA,52,
TRUE,200,Dothan Campus | Troy University,troy.edu/about-us/dothan-campus/index.html,3.62,156,159,388,http://wave.webaim.org/report?url=www.troy.edu/about-us/dothan-campus/index.html,Errors,1,Contrast Errors,19,Alerts,20,Features,20,Structural Elements,35,ARIA,64,
TRUE,200,Homepage | Piedmont Virginia Community College,pvcc.edu,4.62,155,209,1217,http://wave.webaim.org/report?url=www.pvcc.edu/,Errors,3,Contrast Errors,10,Alerts,62,Features,25,Structural Elements,64,ARIA,45,
TRUE,200,"Cosmetology & Beauty School Springfield, MO | Paul Mitchell",paulmitchell.edu/springfield,2.52,154,80,463,http://wave.webaim.org/report?url=paulmitchell.edu/springfield,Errors,0,Contrast Errors,3,Alerts,17,Features,15,Structural Elements,27,ARIA,18,
TRUE,200,Home Page - IBT Tech San Jose Career College,ibt.edu,4.02,153,539,1276,http://wave.webaim.org/report?url=https://ibt.edu/,Errors,31,Contrast Errors,28,Alerts,49,Features,48,Structural Elements,57,ARIA,326,
TRUE,200,IBMC: Career College & Vocational School serving Northern Colorado,ibmc.edu,6.43,152,320,992,http://wave.webaim.org/report?url=www.ibmc.edu/,Errors,51,Contrast Errors,13,Alerts,66,Features,20,Structural Elements,57,ARIA,113,
TRUE,200,Albany State University,asurams.edu,5.32,151,125,525,http://wave.webaim.org/report?url=https://www.asurams.edu/,Errors,2,Contrast Errors,8,Alerts,22,Features,10,Structural Elements,29,ARIA,54,
TRUE,200,Be True to You | Be the One They Call | OSUIT,osuit.edu,6.83,150,76,556,http://wave.webaim.org/report?url=https://osuit.edu/,Errors,1,Contrast Errors,3,Alerts,20,Features,8,Structural Elements,17,ARIA,27,
TRUE,200,Jamestown Business College - Where Students Come First,jbc.edu,6.53,149,185,915,http://wave.webaim.org/report?url=www.jbc.edu/,Errors,11,Contrast Errors,70,Alerts,23,Features,8,Structural Elements,54,ARIA,19,
TRUE,200,DeSales University,desales.edu,4.42,148,524,1739,http://wave.webaim.org/report?url=www.desales.edu/,Errors,9,Contrast Errors,22,Alerts,111,Features,30,Structural Elements,149,ARIA,203,
TRUE,200,University of St. Francis - University of St. Francis,stfrancis.edu,6.93,147,524,1586,http://wave.webaim.org/report?url=https://www.stfrancis.edu/,Errors,1,Contrast Errors,39,Alerts,12,Features,16,Structural Elements,63,ARIA,393,
TRUE,200,,aiofhampton.edu,7.83,146,240,593,http://wave.webaim.org/report?url=www.aiofhampton.edu/,Errors,20,Contrast Errors,20,Alerts,26,Features,11,Structural Elements,52,ARIA,111,
TRUE,200,Family of Faith Christian University,familyoffaith.edu,2.62,145,115,441,http://wave.webaim.org/report?url=www.familyoffaith.edu/,Errors,16,Contrast Errors,29,Alerts,2,Features,3,Structural Elements,30,ARIA,35,
TRUE,200,Auburn University,auburn.edu,3.33,144,125,651,http://wave.webaim.org/report?url=www.auburn.edu/,Errors,2,Contrast Errors,0,Alerts,1,Features,16,Structural Elements,46,ARIA,60,
TRUE,200,HCC-home | marketing,hccollege.edu,6.83,143,106,389,http://wave.webaim.org/report?url=www.hccollege.edu/,Errors,2,Contrast Errors,35,Alerts,14,Features,7,Structural Elements,8,ARIA,40,
TRUE,200,Home - Corinth Academy of Cosmetology,cac.edu,3.57,142,164,632,http://wave.webaim.org/report?url=cac.edu/,Errors,5,Contrast Errors,13,Alerts,33,Features,45,Structural Elements,40,ARIA,28,
TRUE,200,TCM & Acupuncture School | Colorado School of Traditional Chinese Medicine,cstcm.edu,6.53,141,201,1247,http://wave.webaim.org/report?url=www.cstcm.edu/,Errors,13,Contrast Errors,20,Alerts,21,Features,7,Structural Elements,101,ARIA,39,
TRUE,200,Bethany College,bethanywv.edu,4.53,140,412,1339,http://wave.webaim.org/report?url=www.bethanywv.edu/,Errors,8,Contrast Errors,10,Alerts,98,Features,25,Structural Elements,98,ARIA,173,
TRUE,200,Marshall B. Ketchum University | Marshall B. Ketchum University,ketchum.edu,7.07,139,309,1131,http://wave.webaim.org/report?url=www.ketchum.edu/,Errors,12,Contrast Errors,17,Alerts,38,Features,29,Structural Elements,65,ARIA,148,
TRUE,200,Medical Career Certification & Training | Ross Education,rosseducation.edu,2.83,138,698,1073,http://wave.webaim.org/report?url=www.rosseducation.edu/,Errors,2,Contrast Errors,4,Alerts,173,Features,19,Structural Elements,64,ARIA,436,
TRUE,200,Advance Science International College Nursing and Radiology,asicollege.edu,2.12,137,23,113,http://wave.webaim.org/report?url=www.asicollege.edu/,Errors,7,Contrast Errors,0,Alerts,16,Features,0,Structural Elements,0,ARIA,0,
TRUE,200,Home | TCAT Hohenwald,tcathohenwald.edu,5.94,136,137,765,http://wave.webaim.org/report?url=www.tcathohenwald.edu/,Errors,6,Contrast Errors,5,Alerts,15,Features,38,Structural Elements,28,ARIA,45,
TRUE,200,Alhambra Medical University - Doctorate in Acupuncture and Integrative Medicine,amu.edu,3.52,135,315,1236,http://wave.webaim.org/report?url=www.amu.edu/,Errors,9,Contrast Errors,12,Alerts,29,Features,26,Structural Elements,35,ARIA,204,
TRUE,200,Home - Florida Coastal School of Law,fcsl.edu,4.02,134,79,541,http://wave.webaim.org/report?url=www.fcsl.edu/,Errors,13,Contrast Errors,2,Alerts,18,Features,4,Structural Elements,23,ARIA,19,
TRUE,200,NPTI Orlando | National Personal Training Institute Florida,nptiflorida.edu/npti-orlando,2.92,133,88,549,http://wave.webaim.org/report?url=nptiflorida.edu/npti-orlando/,Errors,13,Contrast Errors,2,Alerts,17,Features,6,Structural Elements,32,ARIA,18,
TRUE,200,Home | Platt College,plattcolorado.edu,3.63,132,181,631,http://wave.webaim.org/report?url=www.plattcolorado.edu/,Errors,2,Contrast Errors,0,Alerts,18,Features,19,Structural Elements,54,ARIA,88,
TRUE,200,"Scripps College | A Women's Liberal Arts College in Claremont, California",scrippscollege.edu,4.72,131,164,758,http://wave.webaim.org/report?url=www.scrippscollege.edu/,Errors,2,Contrast Errors,35,Alerts,14,Features,12,Structural Elements,57,ARIA,44,
TRUE,200,"Cosmetology & Beauty School in Atlanta, GA | Paul Mitchell",paulmitchell.edu/atlanta,2.52,130,82,474,http://wave.webaim.org/report?url=paulmitchell.edu/atlanta,Errors,0,Contrast Errors,3,Alerts,20,Features,14,Structural Elements,27,ARIA,18,
TRUE,200,"Loras College | Catholic, Liberal Arts | Dubuque, IA",loras.edu,5.32,129,111,872,http://wave.webaim.org/report?url=www.loras.edu/,Errors,19,Contrast Errors,20,Alerts,8,Features,17,Structural Elements,25,ARIA,22,
TRUE,200,"Mayville State University :: Mayville, ND",mayvillestate.edu,5.92,128,767,1741,http://wave.webaim.org/report?url=www.mayvillestate.edu/,Errors,4,Contrast Errors,7,Alerts,49,Features,105,Structural Elements,152,ARIA,450,
TRUE,200,"United Technical Center - Clarksburg, WV | Career Training - Education",unitedtechnicalcenterwv.com,2.52,127,258,1154,http://wave.webaim.org/report?url=unitedtechnicalcenterwv.com/,Errors,28,Contrast Errors,52,Alerts,33,Features,27,Structural Elements,45,ARIA,73,
TRUE,200,Home - Church Divinity School of the Pacific,cdsp.edu,8.43,126,169,832,http://wave.webaim.org/report?url=www.cdsp.edu/,Errors,6,Contrast Errors,1,Alerts,15,Features,8,Structural Elements,52,ARIA,87,
TRUE,200,Caribbean Aviation Training Institute - Home,caribav.com,3.62,125,139,962,http://wave.webaim.org/report?url=www.caribav.com/,Errors,13,Contrast Errors,7,Alerts,63,Features,25,Structural Elements,22,ARIA,9,
TRUE,200,Tintseattlecosmetologyschool.com,tintseattlecosmetologyschool.com,2.52,124,9,30,http://wave.webaim.org/report?url=tintseattlecosmetologyschool.com/,Errors,1,Contrast Errors,3,Alerts,0,Features,0,Structural Elements,5,ARIA,0,
TRUE,200,Home - Western New Mexico University,wnmu.edu,5.02,123,359,2499,http://wave.webaim.org/report?url=www.wnmu.edu/,Errors,56,Contrast Errors,19,Alerts,122,Features,4,Structural Elements,123,ARIA,35,
TRUE,200,Award Beauty School – Home,awardbeautyschool.com,5.03,122,164,857,http://wave.webaim.org/report?url=www.awardbeautyschool.com/,Errors,10,Contrast Errors,16,Alerts,26,Features,4,Structural Elements,32,ARIA,76,
TRUE,200,Oklahoma Wesleyan University | Private Christian Institution in Bartlesville,okwu.edu,6.14,121,309,933,http://wave.webaim.org/report?url=www.okwu.edu/,Errors,9,Contrast Errors,20,Alerts,37,Features,20,Structural Elements,73,ARIA,150,
TRUE,200,"Total Image Beauty Academy | Union City, NJ | Home",tiba.edu,3.12,120,89,511,http://wave.webaim.org/report?url=www.tiba.edu/,Errors,7,Contrast Errors,5,Alerts,20,Features,14,Structural Elements,28,ARIA,15,
TRUE,200,University of Arkansas at Monticello Home Page,uamont.edu,2.42,119,238,644,http://wave.webaim.org/report?url=www.uamont.edu/,Errors,0,Contrast Errors,2,Alerts,103,Features,12,Structural Elements,47,ARIA,74,
TRUE,200,Esthetician & Skincare Beauty School in Utah | Skin Science Institute,skinscienceinstitute.com,9.33,118,188,1070,http://wave.webaim.org/report?url=skinscienceinstitute.com/,Errors,13,Contrast Errors,27,Alerts,18,Features,24,Structural Elements,48,ARIA,58,
TRUE,200,Highline College Des Moines Washington » Highline College,highline.edu,6.02,117,616,2492,http://wave.webaim.org/report?url=www.highline.edu/,Errors,15,Contrast Errors,4,Alerts,95,Features,53,Structural Elements,116,ARIA,333,
TRUE,200,Career Focused Education for Real-World Jobs,gwinnetttech.edu,6.83,116,325,1870,http://wave.webaim.org/report?url=https://www.gwinnetttech.edu/,Errors,0,Contrast Errors,1,Alerts,17,Features,33,Structural Elements,64,ARIA,210,
TRUE,200,Northern Seminary,seminary.edu,3.22,115,317,914,http://wave.webaim.org/report?url=www.seminary.edu/,Errors,58,Contrast Errors,29,Alerts,102,Features,15,Structural Elements,113,ARIA,0,
TRUE,200,Fond du Lac Tribal & Community College - Experience ExtraordinaryFond du Lac Tribal and Community College | Experience Extraordinary,fdltcc.edu,4.52,114,206,1577,http://wave.webaim.org/report?url=www.fdltcc.edu/,Errors,10,Contrast Errors,36,Alerts,21,Features,19,Structural Elements,111,ARIA,9,
TRUE,200,Southern Illinois University,siu.edu,4.52,113,111,582,http://wave.webaim.org/report?url=www.siu.edu/,Errors,20,Contrast Errors,2,Alerts,9,Features,8,Structural Elements,25,ARIA,47,
TRUE,200,Ranked #1 Top Culinary School in America| Los Angeles | Institute of Culinary Education,ice.edu/losangeles,4.93,112,377,1322,http://wave.webaim.org/report?url=www.ice.edu/losangeles,Errors,1,Contrast Errors,52,Alerts,26,Features,80,Structural Elements,74,ARIA,144,
TRUE,200,Southern University and A&M College,subr.edu,2.54,111,490,989,http://wave.webaim.org/report?url=www.subr.edu/,Errors,8,Contrast Errors,16,Alerts,21,Features,27,Structural Elements,42,ARIA,376,
